account_id,in_degree,out_degree,unique_senders,unique_receivers,total_in,total_out,pass_through_ratio,velocity_hours,in_span_hours,avg_in_amount,avg_out_amount,label,is_passthrough
ACC_96fc8c2d,6,5,2,2,33500.73,66667.59,1.990033948513957,611.7333325166667,474.9278816180556,5583.455000000001,13333.518,0,0
ACC_971be79b,8,7,3,3,4796.84,6493.289999999999,1.3536599094403814,542.5716283705556,361.7577298238889,599.605,927.612857142857,0,0
ACC_973802d6,1,15,1,2,4221.52,50151.74,11.880019519035796,128.0249190813889,999999.0,4221.52,3343.449333333333,0,0
ACC_9754754c,5,7,2,5,3919.61,43256.3,11.035868364454627,538.0043822772222,422.0508112108334,783.922,6179.471428571429,0,0
ACC_97a54e5f,6,8,1,4,212169.94,16557.58,0.0780392359068395,387.8043403008333,340.8750123147222,35361.65666666667,2069.6975,0,0
ACC_97c006e6,8,15,4,6,215600.88,16095.34,0.07465340586736,644.5507521469444,653.1843020347222,26950.11,1073.0226666666667,0,0
ACC_97c28deb,4,11,3,2,4735.69,240584.83,50.80248707157775,292.7731481711112,465.98429924,1183.9225,21871.348181818183,0,0
ACC_97dbe9bd,0,12,0,6,0.0,19360.13,0.0,999999.0,999999.0,0.0,1613.3441666666668,0,0
ACC_97f3041e,5,6,2,3,3516.2,5819.969999999999,1.6551874182355952,375.5582564094445,537.7077424436111,703.24,969.995,0,0
ACC_98095ad5,10,8,3,3,15783.3,7503.59,0.4754132532486869,337.0175693705556,469.4658904033333,1578.3300000000002,937.94875,0,0
ACC_9826e5ef,12,11,4,3,11905.100000000002,10491.22,0.8812374528563387,630.5368351225,662.8754735327777,992.0916666666668,953.7472727272726,0,0
ACC_9835e601,0,10,0,3,0.0,146093.51,0.0,999999.0,999999.0,0.0,14609.351,0,0
ACC_98419463,6,5,3,2,5173.219999999999,3914.86,0.7567549804570463,318.4005975411111,144.89147407,862.2033333333333,782.972,0,0
ACC_985fb375,8,5,2,2,4412.11,130710.88,29.62548077903769,545.2843979294444,617.8436768861111,551.51375,26142.176,0,0
ACC_988226bf,9,12,3,6,21307.69,195984.64,9.197836086408238,597.8430674191667,428.8741535713889,2367.521111111111,16332.05333333333,0,0
ACC_988b202b,13,14,6,4,9749.98,162646.85,16.68176242412805,661.2162611030556,644.9711264955555,749.9984615384615,11617.632142857145,0,0
ACC_98ca8c53,4,14,2,3,10668.48,58712.16,5.503329433996221,486.2926953472222,442.7057920063889,2667.12,4193.725714285714,0,0
ACC_98ce9ee8,16,15,5,4,44480.73,93823.3,2.109302162981588,620.9113618108333,578.0096291463889,2780.045625,6254.886666666667,0,0
ACC_98dbd3ca,3,12,2,4,2622.9300000000003,137494.99000000002,52.420381024274384,476.3774134272222,191.8913801752778,874.3100000000001,11457.915833333334,0,0
ACC_98f31ad8,18,11,7,6,110522.91,107429.06,0.972007161230192,613.3543062425,661.7904974500001,6140.161666666667,9766.27818181818,0,0
ACC_990a7b6f,7,5,3,4,6087.320000000001,12037.94,1.977543483831965,543.5994699416667,617.2154900741666,869.617142857143,2407.588,0,0
ACC_992f0e24,16,14,5,5,72214.4,157739.19,2.1843176707138743,700.0049497780556,637.0904745777777,4513.4,11267.085,0,0
ACC_9941c714,2,12,1,4,1976.38,53419.91,27.02916949169694,540.5155205783333,381.55765043583335,988.19,4451.659166666667,0,0
ACC_994d5d61,11,14,4,4,22476.89,462739.69,20.587353944429147,661.8814486772221,611.6515879858333,2043.3536363636365,33052.835,0,0
ACC_99501f58,7,9,4,4,14811.13,112153.95,7.572275039109102,599.6686330930555,412.35241397277775,2115.8757142857144,12461.55,0,0
ACC_998b7d0a,5,15,4,5,2526.65,33404.43000000001,13.220837868323672,590.2271038616667,485.0085824222222,505.33,2226.9620000000004,0,0
ACC_99ca43bb,4,7,2,5,2829.32,55618.95,19.658062714715903,493.4566734958333,590.2176431475,707.33,7945.564285714287,0,0
ACC_99cfd5a1,14,15,3,4,7864.950000000001,274695.36999999994,34.926524644149026,472.9849471366667,660.1719828166666,561.782142857143,18313.02466666666,0,0
ACC_99d09eff,1,12,1,6,434.4,63278.54,145.6688305709024,610.0650085022222,999999.0,434.4,5273.211666666667,0,0
ACC_9a28d5f6,1,4,1,3,1663.26,3383.44,2.0342219496651155,0.0,999999.0,1663.26,845.86,0,0
ACC_9a645466,3,5,2,4,1472.36,51144.39,34.73633486375615,650.6307778411111,569.9703944494445,490.7866666666666,10228.878,0,0
ACC_9a66b75c,9,4,5,2,5230.99,3572.0,0.6828535325053193,449.3059402408333,535.9118004505556,581.2211111111111,893.0,0,0
ACC_9a7815ff,18,13,6,4,54598.07,137323.41999999998,2.5151698585682603,639.0397605741667,643.8190030616666,3033.226111111111,10563.339999999998,0,0
ACC_9a79e2c7,8,9,3,2,5378.75,4730.2,0.8794236579130839,666.4819999725,608.2877142769445,672.34375,525.5777777777778,0,0
ACC_9a9a4907,6,6,2,4,9052.57,4625.64,0.5109753362857178,528.6861954119445,561.7952097038889,1508.7616666666663,770.94,0,0
ACC_9ace64ca,6,12,2,3,6757.41,17330.120000000003,2.564609813523229,571.4904277313889,392.1441910925,1126.235,1444.176666666667,0,0
ACC_9ae25557,3,8,1,5,2613.66,9414.02,3.6018533397611017,442.35801642972217,199.59620186777775,871.2199999999999,1176.7525,0,0
ACC_9ae403ac,6,4,4,3,4207.61,32115.06,7.632613288779141,372.6051641863889,242.2122098263889,701.2683333333333,8028.764999999999,0,0
ACC_9ae7f912,7,3,4,2,5644.449999999999,3965.23,0.7025006865150725,626.6692704575,691.7558035394445,806.3499999999998,1321.743333333333,0,0
ACC_9af67048,16,4,6,2,47500.55,1223.62,0.0257601227775257,475.1619814586111,658.1217658247222,2968.784375,305.905,0,0
ACC_9b58f481,6,14,4,4,4313.36,82952.31,19.231483112932843,458.8241787833333,668.7691938255555,718.8933333333333,5925.165,0,0
ACC_9b6b339d,7,13,3,2,4251.0,213743.9,50.280851564337794,604.7363589877777,697.2074682136112,607.2857142857143,16441.83846153846,0,0
ACC_9bbc14df,0,15,0,4,0.0,15000.9,0.0,999999.0,999999.0,0.0,1000.06,0,0
ACC_9bd14c8a,10,13,4,5,13374.9,7376.09,0.5514874877569178,586.6811398525001,618.4880747591667,1337.49,567.3915384615385,0,0
ACC_9bdc4eed,7,12,3,5,5694.48,283327.95,49.75484153074557,653.0308553355555,485.8717395511111,813.4971428571428,23610.6625,0,0
ACC_9c1c4712,7,6,5,4,23452.02,3949.06,0.1683889063713914,608.2729066961111,613.9898012405555,3350.288571428572,658.1766666666667,0,0
ACC_9c6abf1d,13,11,7,4,10219.910000000002,19042.810000000005,1.863305058459419,588.6570183591666,700.5036048644445,786.1469230769233,1731.164545454546,0,0
ACC_9c7bfbbf,6,14,3,4,7866.01,72287.26999999999,9.189826862666076,634.3905644730556,635.7272771852778,1311.0016666666668,5163.376428571428,0,0
ACC_9c97f318,17,4,7,3,71064.04,2037.45,0.0286706187827204,132.13516330694446,513.3171277233333,4180.237647058823,509.3625,0,0
ACC_9cc4d8d7,13,11,4,2,326828.29,107042.48,0.3275190161781894,691.9043949644445,666.6032461933333,25140.63769230769,9731.134545454544,0,0
ACC_9ce569b5,0,5,0,3,0.0,168652.0,0.0,999999.0,999999.0,0.0,33730.4,0,0
ACC_9cf9fe8a,12,13,4,3,28081.54,69149.12,2.4624404502032298,693.1437582936111,696.4820152152777,2340.128333333333,5319.163076923077,0,0
ACC_9d252837,17,10,7,4,48062.66,8799.97,0.1830936947726155,615.2589629188889,611.6408037730556,2827.215294117647,879.997,0,0
ACC_9d271f2d,5,15,2,3,200072.58,33652.67,0.1682023093819252,473.9359109238889,342.2657564247222,40014.516,2243.5113333333334,0,0
ACC_9d28799a,3,4,2,3,127846.58,13312.42,0.1041280885261068,423.8309464741666,524.9992162722223,42615.526666666665,3328.105,0,0
ACC_9d33db8f,6,3,2,2,3791.58,3143.08,0.8289631235527142,559.8905009472222,436.6156001711111,631.93,1047.6933333333334,0,0
ACC_9d5ea3cd,1,6,1,4,91.36,20979.29,229.63320928196143,544.6826143727777,999999.0,91.36,3496.5483333333327,0,0
ACC_9d6fdaed,0,7,0,2,0.0,40520.6,0.0,999999.0,999999.0,0.0,5788.657142857142,0,0
ACC_9db18889,14,6,4,3,12713.55,6469.34,0.5088539393009821,458.6282981977778,692.0529939816668,908.1107142857144,1078.2233333333334,0,0
ACC_9db3054d,12,6,3,3,71762.84,66117.06,0.9213272495904564,671.913713015,513.8528936330556,5980.236666666667,11019.51,0,0
ACC_9db909c7,15,3,4,3,477090.5200000001,11241.58,0.0235627821739153,312.5340075036111,590.9993192347222,31806.03466666667,3747.193333333333,0,0
ACC_9df4b3f6,3,8,2,4,4876.47,109322.74,22.41841742079824,634.7804280205556,135.00134100527777,1625.49,13665.3425,0,0
ACC_9e02f7a4,9,15,3,6,5217.39,22333.5,4.280588570147143,607.9764308263889,555.0031687602777,579.71,1488.9,0,0
ACC_9e0d7226,12,3,5,1,72873.40999999999,106416.6,1.4602939535833444,687.8214572833333,609.5379989969445,6072.784166666665,35472.200000000004,0,0
ACC_9e2003b6,10,13,4,3,40636.88999999999,89392.27,2.199781282475111,513.8560197633334,586.52505134,4063.689,6876.328461538462,0,0
ACC_9e2aa9f6,8,13,3,5,5169.32,15481.34,2.9948503865111853,610.9099488861111,591.8871834061111,646.165,1190.8723076923077,0,0
ACC_9e52d0c6,6,12,2,4,3358.62,54799.22,16.315992878027284,683.981948033611,643.1175032444445,559.77,4566.6016666666665,0,0
ACC_9e67bff1,10,9,3,3,9870.74,50213.72,5.087128219363493,641.1098924849999,654.7571801452777,987.074,5579.302222222223,0,0
ACC_9e7a71b8,12,10,4,5,31081.29,11144.62,0.3585636246114623,637.3506274775001,376.4950204291667,2590.1075,1114.462,0,0
ACC_9eb6c3dd,3,12,2,5,43922.2,7864.14,0.1790470422701959,503.9294461552778,467.4590334705556,14640.733333333335,655.345,0,0
ACC_9eb96302,22,10,6,2,629762.53,8962.24,0.0142311420147527,641.0345287466666,636.4408067583333,28625.569545454546,896.2239999999999,0,0
ACC_9ebfdf9f,8,12,3,4,7395.81,165641.9,22.39672192768608,511.66563977916667,481.3304572163889,924.47625,13803.491666666669,0,0
ACC_9f3a023c,7,5,4,1,11576.79,11257.69,0.9724362280044814,299.47363268166663,427.7325580875,1653.827142857143,2251.538,0,0
ACC_9f64309d,10,9,6,2,38484.90000000001,10010.96,0.2601269588851731,542.3325260891667,464.8173011152778,3848.4900000000007,1112.328888888889,0,0
ACC_9f75e9c0,8,11,3,5,6798.81,88330.39,12.992036841741422,599.1142217811112,625.1177559255555,849.85125,8030.035454545455,0,0
ACC_9f8f287c,4,8,2,2,2288.96,85949.23999999999,37.54947224940584,431.48437538,552.7411804363888,572.24,10743.655,0,0
ACC_9fa77899,20,5,5,2,65979.02,48229.2,0.7309778168878531,519.9418226316667,682.6731169933333,3298.951,9645.84,0,0
ACC_9fb916f5,19,13,5,4,118222.55,39325.87999999999,0.3326427995335915,638.7354366124999,619.4764317,6222.23947368421,3025.067692307692,0,0
ACC_9ff91135,8,3,4,2,7401.070000000001,2351.9,0.3177783752889784,226.6362680455556,576.7554264130556,925.13375,783.9666666666667,0,0
ACC_a00d34a2,4,8,2,4,3354.61,80083.37,23.872631990007783,498.56250641305553,423.6797631522222,838.6524999999999,10010.42125,0,0
ACC_a03ab3a6,1,12,1,5,33350.72,86258.37,2.5864020326997434,615.4724641694444,999999.0,33350.72,7188.197499999999,0,0
ACC_a0620a4c,10,9,4,2,36144.92999999999,90804.14,2.512223429399366,629.5978069530555,676.7230648944444,3614.493,10089.34888888889,0,0
ACC_a0640f7a,4,10,2,4,1195.22,19887.44,16.639145931292983,480.2987436172222,321.0429641955556,298.805,1988.744,0,0
ACC_a07373d4,7,12,3,6,5771.06,38157.1,6.611800951644931,365.47959166305554,487.6285273863889,824.4371428571429,3179.758333333333,0,0
ACC_a091eaac,6,4,4,3,30325.0,73449.11,2.4220646331409728,232.32666626,286.1717069847222,5054.166666666667,18362.2775,0,0
ACC_a0c40d41,3,11,3,2,1885.67,239778.23,127.15810825860302,636.7083127269445,591.7164155852778,628.5566666666667,21798.02090909091,0,0
ACC_a0eb8583,1,11,1,5,332.53,28804.05,86.62090638438637,0.0,999999.0,332.53,2618.55,0,0
ACC_a11b6ba5,3,8,1,5,5109.51,109726.51,21.47495748124576,232.62954462083331,316.3429148936111,1703.17,13715.81375,0,0
ACC_a14bf21a,0,6,0,4,0.0,99787.64,0.0,999999.0,999999.0,0.0,16631.273333333334,0,0
ACC_a19a9bf2,12,7,5,2,16175.35,59113.11,3.654518140256626,582.4756784441666,446.0016459952778,1347.9458333333332,8444.73,0,0
ACC_a1b32ff4,6,4,2,3,4773.040000000001,61661.42,12.918689137321286,324.46624200138893,511.38899174833335,795.5066666666668,15415.355,0,0
ACC_a1b52564,0,7,0,2,0.0,52888.74,0.0,999999.0,999999.0,0.0,7555.534285714285,0,0
ACC_a1b9e8db,0,7,0,5,0.0,4632.99,0.0,999999.0,999999.0,0.0,661.8557142857143,0,0
ACC_a1dfcb9a,8,7,3,2,10634.86,99811.44000000002,9.385308316235475,699.0697270244444,616.2775185194445,1329.3575,14258.777142857143,0,0
ACC_a20aee20,7,4,2,2,6249.499999999999,1576.69,0.2522905832466597,496.3978608455556,619.0891028369444,892.7857142857141,394.1725,0,0
ACC_a22015ff,11,13,4,5,19297.86,10491.67,0.5436701271539953,676.8179523163889,696.6658500580555,1754.3509090909092,807.0515384615385,0,0
ACC_a225d971,14,7,7,4,9030.26,6804.18,0.753486610573782,603.7643785983333,598.4852707108334,645.0185714285715,972.0257142857143,0,0
ACC_a240a571,12,4,3,2,78037.28,116430.94,1.4919912636627006,541.1973156672223,681.3670436416668,6503.106666666667,29107.735,0,0
ACC_a2597d8a,30,8,9,3,885079.8899999998,115627.97,0.1306412803029566,663.2898610925,671.5522329886112,29502.662999999997,14453.49625,0,0
ACC_a2718eb2,24,10,5,6,22201.57,86458.73000000001,3.8942619823733193,616.1141517763889,682.4149525816666,925.0654166666668,8645.873000000001,0,0
ACC_a283f56c,6,15,2,4,18992.76,200099.8,10.535583032692456,576.3453201583333,563.6433812727778,3165.4600000000005,13339.986666666666,0,0
ACC_a2e5f7fa,12,5,2,3,32621.47,29615.69,0.9078588426579184,658.6805927777777,509.04287982777777,2718.455833333333,5923.138,0,0
ACC_a30c095f,15,15,6,4,24076.88,114101.31,4.739040523522982,649.6698207341666,640.9898206080555,1605.1253333333332,7606.754000000001,0,0
ACC_a37d95c6,6,14,2,5,254351.23000000004,18534.81,0.072870927339333,406.8477742169444,413.3411171966667,42391.87166666667,1323.9149999999995,0,0
ACC_a3b535c8,3,8,2,4,4850.860000000001,58397.66,12.038619956049027,272.7438764127778,248.50268966055555,1616.9533333333336,7299.707499999999,0,0
ACC_a3bf5b2c,6,8,3,4,7360.610000000001,73338.62,9.963660620519224,501.7086535152778,501.4722073088889,1226.7683333333334,9167.3275,0,0
ACC_a3dc0db7,6,13,2,6,46825.60999999999,65507.13,1.3989594582964324,591.8189784225,550.0547052677778,7804.268333333332,5039.01,0,0
ACC_a405faf7,2,12,1,6,2263.78,56203.99999999999,24.827500905565024,662.9384722241666,453.0489695172222,1131.89,4683.666666666665,0,0
ACC_a416056b,20,10,7,6,69513.52999999998,199989.9,2.876992435861048,691.14754535,703.3316215447222,3475.676499999999,19998.99,0,0
ACC_a41750eb,6,3,3,2,5842.67,1588.95,0.2719561433385764,414.7310007244444,474.4952660722222,973.7783333333332,529.65,0,0
ACC_a42b2c18,6,13,3,4,5002.22,18232.83,3.644947643246398,623.5177904808334,604.3878276630555,833.7033333333334,1402.5253846153844,0,0
ACC_a439b616,11,7,2,2,344991.61,7707.009999999999,0.0223397026959583,528.3277706855556,518.7186205297222,31362.873636363634,1101.0014285714285,0,0
ACC_a4606690,16,10,7,4,16805.46,43527.05,2.590054065761961,642.7641137669445,640.2545502016666,1050.34125,4352.705,0,0
ACC_a46bec95,8,9,3,4,246850.26,4736.039999999999,0.0191858821619227,624.4494653022222,674.1514497283334,30856.2825,526.2266666666666,0,0
ACC_a46c8eba,13,11,6,4,421703.57,6891.23,0.0163414077808257,572.2557591061111,553.2166337147222,32438.73615384616,626.4754545454545,0,0
ACC_a46e6923,8,6,4,4,5485.98,50876.97,9.273998446950229,645.516394596389,624.6738836438889,685.7475,8479.495,0,0
ACC_a4d383e5,0,10,0,5,0.0,57485.7,0.0,999999.0,999999.0,0.0,5748.57,0,0
ACC_a5226494,13,8,6,4,13266.920000000002,83443.70999999999,6.289606781378042,546.5019969577778,572.2037254286112,1020.532307692308,10430.46375,0,0
ACC_a578dc01,10,4,4,4,71675.53,54884.02,0.76572883381539,635.6353881752779,614.8432375236112,7167.553,13721.005,0,0
ACC_a599f940,7,10,3,5,243854.64,20828.45,0.0854133839733375,654.3448786658333,494.3086058955556,34836.37714285714,2082.8450000000003,0,0
ACC_a63cb68b,10,5,4,5,11066.559999999998,36939.350000000006,3.337925245062604,499.5013914430555,569.2684385094444,1106.6559999999995,7387.870000000001,0,0
ACC_a65141ac,2,7,1,5,2771.74,109577.97,39.53400030305873,467.0809454386111,429.61162940583336,1385.87,15653.995714285717,0,0
ACC_a667b643,10,15,4,4,34162.53,244166.45,7.147200456172304,571.6200573097223,665.1241664375,3416.253,16277.763333333334,0,0
ACC_a67e1f0c,11,4,5,3,85449.34999999999,82435.43,0.9647285789769028,456.6579273594445,610.3491862183333,7768.1227272727265,20608.8575,0,0
ACC_a69e9add,11,3,5,2,50345.030000000006,84896.70999999999,1.686297733857741,496.1329890475,635.3542057530556,4576.8209090909095,28298.90333333333,0,0
ACC_a6a9b3bc,12,14,3,3,9365.34,74377.63000000002,7.941797094392731,686.2231578647222,584.7217901844444,780.445,5312.687857142859,0,0
ACC_a6b041c2,22,4,4,3,26560.620000000003,100799.09,3.79505787139005,570.9152560591666,589.9953302027778,1207.3009090909093,25199.7725,0,0
ACC_a6d1c7c0,14,15,5,5,467192.98,35211.35,0.0753678918720054,678.0451932858333,608.2220812933333,33370.927142857145,2347.423333333333,0,0
ACC_a6ecb927,5,15,3,2,2706.13,197959.11,73.15210651372993,646.2975255366667,586.1453756641666,541.226,13197.274,0,0
ACC_a719208d,8,8,3,5,49786.45000000001,12119.96,0.2434389276600359,513.4179154097222,624.3417430619444,6223.3062500000015,1514.995,0,0
ACC_a72e41f7,16,13,6,6,81678.34999999999,25880.29,0.3168561803709306,683.612111836389,670.4789350238889,5104.896874999999,1990.7915384615385,0,0
ACC_a7326930,13,14,4,6,35894.3,12971.61,0.3613835622926202,685.7022376938888,673.5605840552778,2761.1000000000004,926.5435714285712,0,0
ACC_a777b26e,4,8,2,4,1774.9199999999998,116399.82,65.58031911297411,459.74936374,577.0020804166667,443.73,14549.9775,0,0
ACC_a77e270c,10,4,3,2,71176.73999999999,8629.0,0.1212334254139765,459.5565125775,518.4473484105555,7117.673999999999,2157.25,0,0
ACC_a77f12c0,18,10,5,4,23122.62,85747.78,3.708393771986047,666.9088192252777,668.4919974725,1284.59,8574.778,0,0
ACC_a797acb4,12,15,5,2,98196.58,184985.21,1.883825383735361,692.1492241466666,669.1683337655556,8183.048333333332,12332.347333333337,0,0
ACC_a7c5594d,6,7,3,3,206715.91,87020.73000000001,0.4209677426377099,459.1864157522222,645.3837006255557,34452.651666666665,12431.532857142858,0,0
ACC_a868a1f3,0,10,0,6,0.0,22749.55,0.0,999999.0,999999.0,0.0,2274.955,0,0
ACC_a88cf169,11,6,4,4,9697.41,23649.85,2.438780045393564,622.6685669036111,628.1729548211111,881.5827272727273,3941.641666666667,0,0
ACC_a8ae7660,3,11,3,5,5694.429999999999,176416.41999999998,30.98052307254633,191.0242231075,148.4052850561111,1898.1433333333327,16037.85636363636,0,0
ACC_a8e8fe35,7,4,4,2,6476.0,3040.82,0.4695521927115503,589.5590912841667,677.1165065527778,925.1428571428572,760.2049999999999,0,0
ACC_a8fc0b2a,1,10,1,5,1207.38,36251.12,30.024615282678194,488.2194594688889,999999.0,1207.38,3625.112,0,0
ACC_a91685e7,11,14,6,4,393883.13,58503.97,0.1485312915026343,468.90812628416666,526.0537826180556,35807.55727272727,4178.8550000000005,0,0
ACC_a943a678,14,3,4,2,62041.99,1929.36,0.0310976485441553,497.8387301880556,652.6224801638889,4431.5707142857145,643.12,0,0
ACC_a950063a,6,12,2,4,144996.63999999998,18229.53,0.1257238098758702,598.7681359555555,466.9176590066666,24166.106666666663,1519.1274999999998,0,0
ACC_a970ee31,5,15,3,6,12199.52,124943.14,10.241643933531812,598.1600297680556,429.0526273294445,2439.904,8329.542666666668,0,0
ACC_a98871fb,10,9,4,3,9347.19,16085.62,1.7209043573523166,583.4488562583333,567.8021807230556,934.719,1787.2911111111111,0,0
ACC_a9a7af74,9,10,3,5,16371.66,140673.41999999998,8.592495812886414,619.5852988447222,590.6974461366667,1819.0733333333333,14067.342,0,0
ACC_a9bac2b8,3,6,2,3,3663.64,61547.31,16.799497221342705,537.8850817800001,545.926673665,1221.2133333333334,10257.885,0,0
ACC_a9c1e011,8,8,4,4,47443.86,47649.51,1.0043345967212616,704.9216901080556,627.0105260711111,5930.4825,5956.188749999999,0,0
ACC_a9c44b3c,9,6,4,3,14159.64,4789.46,0.3382473000726007,500.5599485988889,500.5963827244445,1573.2933333333333,798.2433333333333,0,0
ACC_a9f7c88e,3,12,2,5,3659.33,16562.7,4.526156427542747,586.3205698383333,163.74231763194445,1219.7766666666666,1380.225,0,0
ACC_aa2efd79,1,11,1,3,608.46,12611.02,20.726128258225685,75.21817708333333,999999.0,608.46,1146.4563636363637,0,0
ACC_aa5f61f5,13,9,6,3,100758.84999999998,100697.21,0.9993882423231312,687.6265706977778,666.1932722586112,7750.680769230767,11188.57888888889,0,0
ACC_aa63459d,10,5,2,2,9847.18,29092.120000000003,2.954360537737708,500.82428197111113,440.4479822363889,984.718,5818.424000000001,0,0
ACC_aaac05eb,7,7,3,4,9809.08,91471.00999999998,9.325136506175909,506.2134697569445,424.722618635,1401.297142857143,13067.28714285714,0,0
ACC_aab6c7ea,6,3,1,3,12527.45,10184.32,0.8129603390953466,594.6271357325,664.0066793338889,2087.9083333333333,3394.773333333333,0,0
ACC_aac30ff8,4,8,2,2,1746.99,5863.74,3.3564817199869488,569.3310732722222,556.777681755,436.7475,732.9675,0,0
ACC_aae2d1b7,8,14,4,4,305580.5,10430.419999999996,0.0341331334951019,511.2709166691667,452.1496166941666,38197.5625,745.0299999999997,0,0
ACC_ab0e4268,11,11,3,2,9675.02,48157.84,4.977544232466703,487.6647723425,664.6978845113888,879.5472727272728,4377.985454545455,0,0
ACC_ab1916c2,0,12,0,2,0.0,43632.44,0.0,999999.0,999999.0,0.0,3636.036666666667,0,0
ACC_ab225c09,6,10,2,3,196511.87,153204.41999999998,0.7796191649898806,532.238933128611,564.9605687636111,32751.978333333336,15320.442,0,0
ACC_ab42dde4,21,4,5,1,57673.92999999999,145900.51,2.529748016131379,590.7869590441667,669.2891427105556,2746.3776190476187,36475.1275,0,0
ACC_ab8b4fa9,12,15,4,2,27864.06,90992.17,3.265574722420208,656.5374783883333,666.2232428755556,2322.005,6066.144666666666,0,0
ACC_abfd009f,14,6,5,1,16392.34,4165.76,0.2541284526797272,546.4440929877778,575.0115755797223,1170.8814285714286,694.2933333333334,0,0
ACC_ac546a4f,7,9,3,3,31212.83,8590.529999999999,0.2752243228185332,579.73918488,701.9012910977779,4458.975714285714,954.5033333333332,0,0
ACC_ac907012,22,4,7,2,115118.46,2171.1400000000003,0.0188600507685735,660.3571520975,715.4073493088889,5232.657272727273,542.7850000000001,0,0
ACC_aca29356,10,5,2,4,37550.35,6454.15,0.1718798892686752,597.8547596841667,651.0510800183333,3755.035,1290.83,0,0
ACC_ace144df,8,10,3,5,33505.42999999999,229048.5,6.83616058650792,562.4587226386111,680.5934496444444,4188.178749999999,22904.85,0,0
ACC_ad0ef041,14,9,3,4,78069.15000000001,8153.35,0.1044375403088159,599.6214653486112,645.9763592491666,5576.367857142858,905.9277777777778,0,0
ACC_adc0b847,17,7,4,3,74104.15999999999,122219.98,1.649299850372773,660.6565880125,696.7366488897222,4359.068235294117,17459.997142857144,0,0
ACC_add2be6e,1,5,1,2,70.0,27329.800000000003,390.4257142857143,0.0,999999.0,70.0,5465.960000000001,0,0
ACC_ae01489b,0,6,0,3,0.0,16450.84,0.0,999999.0,999999.0,0.0,2741.806666666667,0,0
ACC_ae0d0c00,7,7,2,3,34849.08,8634.95,0.2477812900656201,473.1693439261111,409.7952015222222,4978.4400000000005,1233.564285714286,0,0
ACC_ae360429,20,4,9,4,527174.1900000001,7563.219999999999,0.0143467190607339,108.49802508805556,648.2217493477779,26358.709500000004,1890.805,0,0
ACC_ae47d72f,27,6,7,4,180906.95,27208.460000000003,0.1504003024759413,680.1610339127777,699.6946749861112,6700.257407407406,4534.743333333334,0,0
ACC_ae788f4a,7,9,3,4,7315.670000000002,10507.15,1.436252592038733,674.8403499511111,627.4561714338889,1045.0957142857146,1167.4611111111112,0,0
ACC_ae7e46f1,12,8,5,3,51883.73999999999,4495.73,0.0866500757270004,537.2554473844444,612.0542101630556,4323.645,561.96625,0,0
ACC_aeac8e07,10,4,3,2,6105.6900000000005,3336.69,0.5464886032536863,590.0091801247222,629.6778234075,610.5690000000001,834.1725,0,0
ACC_aec41f2b,11,8,5,4,313484.25000000006,14625.17,0.0466536038094417,625.4531737844444,692.7913229077777,28498.568181818187,1828.14625,0,0
ACC_af059c26,5,6,2,3,205865.52,10225.98,0.049673106987513,663.5939923761111,558.7164820386112,41173.10400000001,1704.33,0,0
ACC_af06b5bd,19,7,6,3,78513.53,84874.92,1.0810228504564754,382.1197762247222,516.6800099480556,4132.291052631579,12124.988571428572,0,0
ACC_af2bb63d,6,5,3,3,5299.04,11587.3,2.1866790965910807,102.28594048277778,571.7325946622223,883.1733333333333,2317.46,0,0
ACC_af34ed12,18,6,5,5,16710.6,49884.02999999999,2.9851728842770453,691.4853668127778,681.1186055366667,928.3666666666666,8314.005,0,0
ACC_af4956e9,6,15,4,3,6659.95,65882.55,9.892349041659472,703.725648655,681.2632467988889,1109.9916666666666,4392.17,0,0
ACC_af71a886,25,3,8,2,77703.78,3727.35,0.0479687088581791,640.0644030480555,592.2003614455556,3108.1512,1242.45,0,0
ACC_af7f1753,23,5,9,4,604921.66,49410.29,0.0816804774357063,507.0713370644445,659.8920914541666,26300.94173913044,9882.058,0,0
ACC_af91a4e9,16,5,4,4,92461.78,4364.65,0.0472049099638791,535.1585934366667,630.2519323577778,5778.86125,872.93,0,0
ACC_af9db192,16,8,8,4,41558.3,41413.85,0.99652416003542,385.1456025527778,577.8609150027778,2597.39375,5176.73125,0,0
ACC_afb41f53,14,13,6,5,10058.64,70844.69,7.043167863647572,666.6593823783334,637.8925013669444,718.4742857142857,5449.591538461538,0,0
ACC_afb43f2f,1,8,1,4,107.81,5492.15,50.94286244318708,580.8695748713889,999999.0,107.81,686.51875,0,0
ACC_afc4bd15,23,3,8,3,143132.13,35662.59,0.2491585222688993,463.5265942586111,630.0982359249999,6223.136086956522,11887.53,0,0
ACC_afd8215e,14,15,5,6,333236.36999999994,42892.780000000006,0.1287157821338649,578.9961495541667,586.1863654952779,23802.597857142853,2859.5186666666677,0,0
ACC_affef6bb,5,6,3,2,160648.44999999998,66148.46,0.411759092602512,319.4991617897222,458.9993432091667,32129.689999999995,11024.743333333334,0,0
ACC_b000a29d,9,7,3,2,54930.630000000005,22955.94,0.4179078230124067,603.8034788691666,568.4228030125,6103.403333333334,3279.42,0,0
ACC_b025aecf,19,7,6,4,66052.76999999999,53159.01,0.8047960744114139,659.8633993666667,598.8685043755555,3476.461578947368,7594.144285714285,0,0
