account_id,in_degree,out_degree,unique_senders,unique_receivers,total_in,total_out,pass_through_ratio,velocity_hours,in_span_hours,avg_in_amount,avg_out_amount,label,is_passthrough,risk_score,reason
ACC_d9628d4c,2,15,2,2,2801.99,17636.070000000003,6.294123105364403,189.1778626161111,83.40065964083333,1400.995,1175.7380000000005,0,0,0.0,passed on 629% of everything it received
ACC_d96d58a9,5,11,3,5,11795.49,96818.03,8.208054943033313,520.4053357144445,310.245646185,2359.098,8801.639090909091,0,0,0.0,received money from 3 different senders; passed on 821% of everything it received
ACC_d981676c,6,5,4,3,2154.73,73053.34,33.90370951348893,618.1330090469444,628.3004804472222,359.12166666666667,14610.668,0,0,0.0,received money from 4 different senders; passed on 3390% of everything it received
ACC_d9927562,5,8,4,4,8158.68,39785.17,4.876422411468521,620.8071386791667,300.3020224225,1631.736,4973.14625,0,0,0.9,received money from 4 different senders; passed on 488% of everything it received
ACC_d99e6aa2,0,9,0,4,0.0,38698.26,0.0,999999.0,999999.0,0.0,4299.806666666667,0,0,0.3,flagged by the model based on a combination of subtler behavioral signals
ACC_d9c19bfa,14,5,4,4,55870.32,41363.6,0.7403501537130984,334.42038145583336,623.9023997202778,3990.737142857143,8272.72,0,0,0.0,received money from 4 different senders; passed on 74% of everything it received
ACC_d9df8d7a,11,10,3,3,39205.91,4156.6900000000005,0.106022025760912,630.7289484175,469.8468999061111,3564.173636363637,415.669,0,0,0.0,received money from 3 different senders
ACC_da6d61bf,6,7,1,4,161508.83000000002,3462.82,0.0214404376528515,359.8350553458333,535.4258028825,26918.138333333336,494.6885714285714,0,0,0.0,received money from 1 different senders
ACC_da7d97ec,3,7,2,3,133428.61000000002,91002.35,0.6820302632246561,297.1059566569445,496.6492186219445,44476.20333333334,13000.335714285711,0,0,0.0,flagged by the model based on a combination of subtler behavioral signals
ACC_da7da0fc,14,15,4,3,16980.58,8775.810000000001,0.5168145022137053,695.7369696405556,713.4741061652778,1212.8985714285716,585.0540000000001,0,0,0.0,received money from 4 different senders
ACC_da930ab1,5,14,2,4,49396.70999999999,38216.91,0.773673185926755,506.4825959944444,492.54323462527776,9879.342,2729.7792857142854,0,0,0.0,received money from 2 different senders; passed on 77% of everything it received
ACC_dab25a16,4,14,2,3,7885.56,70081.55,8.887326962194187,603.9348858041667,542.1284884622222,1971.39,5005.825,0,0,0.6,passed on 889% of everything it received
ACC_db09b246,13,12,5,4,309619.81000000006,262196.74000000005,0.8468345097169332,661.409470368889,697.5141310819444,23816.908461538467,21849.728333333336,0,0,0.0,received money from 5 different senders; passed on 85% of everything it received
ACC_db5b3b03,8,10,3,4,17963.75,62142.22000000001,3.4593122260107165,591.0364039280555,501.3124113930555,2245.46875,6214.222000000001,0,0,0.0,received money from 3 different senders; passed on 346% of everything it received
ACC_db7051e5,12,10,3,6,469093.37,14023.76,0.0298954555678329,712.5690427680555,606.3115550008333,39091.114166666666,1402.376,0,0,0.0,received money from 3 different senders
ACC_db9f8a5b,19,14,8,5,34220.16,124425.27,3.636022449924256,496.72596907,629.4813079366667,1801.0610526315788,8887.519285714287,0,0,0.0,received money from 8 different senders; passed on 364% of everything it received
ACC_dbb8eb15,13,12,3,5,75755.7,59928.42999999999,0.7910748630136082,668.7664665677778,594.9630861230555,5827.361538461539,4994.035833333332,0,0,0.0,received money from 3 different senders; passed on 79% of everything it received
ACC_dbdd2d10,4,13,1,4,37669.59,9854.96,0.2616158020302318,341.8505033525,190.27758025416668,9417.3975,758.073846153846,0,0,0.0,flagged by the model based on a combination of subtler behavioral signals
ACC_dbe5d5ff,1,9,1,5,1516.0,86444.7,57.02156992084433,307.0160331836111,999999.0,1516.0,9604.966666666667,0,0,0.0,passed on 5702% of everything it received
ACC_dbff0d70,8,3,3,3,10194.92,2466.04,0.2418890977074856,511.4049499997223,533.5904912136111,1274.365,822.0133333333333,0,0,0.0,received money from 3 different senders
ACC_dc12da7e,9,3,3,3,7516.83,1552.59,0.2065485051544334,250.12065335722224,542.9858900208334,835.2033333333334,517.5300000000001,0,0,0.1,received money from 3 different senders
ACC_dc716d9f,8,14,3,5,60955.7,54195.35999999999,0.8890942110417893,619.6335149977778,635.0121852941667,7619.4625,3871.0971428571424,0,0,0.0,received money from 3 different senders; passed on 89% of everything it received
ACC_dc84164c,35,6,9,3,189818.42,71782.03,0.3781615609275433,442.7812989119444,691.7459097872222,5423.383428571428,11963.671666666669,0,0,0.0,received money from 9 different senders
ACC_dce802af,10,10,5,4,11941.23,10010.1,0.8382804786441599,693.8204599263889,591.3550531294444,1194.123,1001.01,0,0,0.0,received money from 5 different senders; passed on 84% of everything it received
ACC_dd0c302c,2,3,2,2,658.64,82277.15,124.91975889712134,334.8158957227778,326.05686805333335,329.32,27425.716666666664,0,0,0.1,passed on 12492% of everything it received
ACC_dd722bc4,5,8,3,2,178386.66,19370.4,0.1085865949841765,432.9513367663889,316.6055461775,35677.332,2421.3,0,0,0.0,received money from 3 different senders
ACC_ddadb863,8,11,4,2,8051.59,50269.71000000001,6.243451293471228,573.4911735711111,527.74403003,1006.44875,4569.973636363637,0,0,0.0,received money from 4 different senders; passed on 624% of everything it received
ACC_ddca4330,14,6,4,5,114317.17999999998,49909.0,0.4365835476347475,565.5441643697222,655.7495929111111,8165.512857142856,8318.166666666666,0,0,0.0,received money from 4 different senders
ACC_de0a8475,4,14,1,4,5952.5,72533.65,12.185409491810162,569.7581886308333,522.3276284250001,1488.125,5180.974999999999,0,0,0.0,passed on 1219% of everything it received
ACC_de5dc706,6,7,2,5,52112.01,50974.22,0.9781664533761028,683.4075526677778,437.43881679388886,8685.335000000001,7282.031428571428,0,0,0.0,received money from 2 different senders; passed on 98% of everything it received
ACC_de96ced8,14,5,6,4,36251.100000000006,8170.120000000001,0.2253757817004173,383.3679807044445,686.8404193247222,2589.3642857142863,1634.024,0,0,0.0,received money from 6 different senders
ACC_dea0372f,6,13,3,4,3181.25,48216.94000000002,15.156601964636549,534.5531928002778,416.5914522311111,530.2083333333334,3708.995384615386,0,0,0.0,received money from 3 different senders; passed on 1516% of everything it received
ACC_decce1f2,12,14,6,4,69780.79,116054.9,1.6631353700638816,699.6073871158334,707.0951251691666,5815.065833333333,8289.635714285714,0,0,0.0,received money from 6 different senders; passed on 166% of everything it received
ACC_dee84a6a,2,6,2,3,1642.0300000000002,13559.15,8.257553150673251,319.13748341944444,198.32518753638888,821.0150000000001,2259.8583333333336,0,0,4.5,passed on 826% of everything it received
ACC_df12475e,8,15,2,4,57672.87,71668.35,1.2426700804034896,622.6367957616667,663.5908211427778,7209.10875,4777.89,0,0,0.0,received money from 2 different senders; passed on 124% of everything it received
ACC_df2495e1,3,15,2,5,54737.33,23415.89,0.4277864850185421,471.764473435,307.7111157738889,18245.77666666667,1561.0593333333334,0,0,0.0,flagged by the model based on a combination of subtler behavioral signals
ACC_df40493d,7,15,2,2,15386.18,160054.61000000004,10.402491716592426,605.3328597325,510.47341633472223,2198.0257142857145,10670.307333333336,0,0,0.0,received money from 2 different senders; passed on 1040% of everything it received
ACC_df749c49,18,14,6,5,51313.26,164191.69999999998,3.1997908532804185,605.0252411827778,606.0186339477779,2850.7366666666667,11727.97857142857,0,0,0.0,received money from 6 different senders; passed on 320% of everything it received
ACC_df9eadfb,12,3,3,2,19534.620000000003,3344.34,0.1712006683518799,442.2950898211111,629.519612823611,1627.8850000000002,1114.78,0,0,0.0,received money from 3 different senders
ACC_dffc3918,19,15,6,2,46069.84,304817.41,6.616419983225467,582.38683436,492.5241300833333,2424.728421052632,20321.160666666667,0,0,0.0,received money from 6 different senders; passed on 662% of everything it received
ACC_e0a63c36,16,4,4,2,37325.81,60297.59,1.6154395577751697,369.2510552516667,679.0315701061111,2332.863125,15074.3975,0,0,0.1,received money from 4 different senders; passed on 162% of everything it received
ACC_e0d1fa2f,8,6,4,3,95819.95,5861.03,0.0611671160337695,588.2700088888889,398.57206798388887,11977.49375,976.8383333333333,0,0,0.0,received money from 4 different senders
ACC_e0fc7c1b,4,8,2,3,2569.52,100490.07,39.108498863600985,532.2303395061111,632.2906297841666,642.38,12561.25875,0,0,0.0,passed on 3911% of everything it received
ACC_e10f4983,2,6,2,4,3969.44,26960.950000000004,6.792129368374381,506.61655154777776,153.12698672805558,1984.72,4493.491666666668,0,0,0.0,passed on 679% of everything it received
ACC_e133442c,16,15,4,5,59990.58,97359.52999999998,1.6229136307733645,657.9119986361111,597.2588126644445,3749.41125,6490.635333333333,0,0,0.0,received money from 4 different senders; passed on 162% of everything it received
ACC_e138394f,9,15,4,3,358245.46,48673.71,0.1358669276646241,559.8401525191666,610.9058056380555,39805.05111111111,3244.914,0,0,0.0,received money from 4 different senders
ACC_e13c953f,1,10,1,3,38537.3,35399.130000000005,0.9185679847835734,575.9052468438889,999999.0,38537.3,3539.9130000000005,0,0,0.0,passed on 92% of everything it received
ACC_e1c9c06f,14,3,4,1,56617.59,1773.61,0.0313261302715286,187.3793430038889,431.9619309083333,4044.113571428571,591.2033333333333,0,0,0.0,received money from 4 different senders
ACC_e1ed57b2,4,4,2,3,5268.84,3297.82,0.6259100674911365,157.15265691166667,446.2904743397222,1317.21,824.4549999999999,0,0,0.0,flagged by the model based on a combination of subtler behavioral signals
ACC_e2050977,7,14,2,3,226358.78,16221.29,0.071661854689268,458.25106563,458.7182173297222,32336.96857142857,1158.6635714285717,0,0,0.0,received money from 2 different senders
ACC_e21577d3,24,5,7,3,83703.22,165300.01,1.97483454041553,650.6513626325,706.4815697877777,3487.6341666666667,33060.002,0,0,0.0,received money from 7 different senders; passed on 197% of everything it received
ACC_e21ff3a5,7,4,2,3,3474.95,2975.0800000000004,0.856150448207888,582.0271016544444,462.6991079280556,496.4214285714285,743.7700000000001,0,0,0.0,received money from 2 different senders; passed on 86% of everything it received
ACC_e227f6d8,5,9,4,3,4472.31,7796.009999999999,1.7431729911388072,683.1193000827777,404.0052304236111,894.4620000000001,866.2233333333332,0,0,0.0,received money from 4 different senders; passed on 174% of everything it received
ACC_e22e6fc7,1,7,1,3,12569.51,39703.94,3.158750022872809,361.5263666647223,999999.0,12569.51,5671.9914285714285,0,0,0.0,passed on 316% of everything it received
ACC_e2f97b69,7,5,2,2,80107.03,17363.640000000003,0.2167555082244343,214.4406098133333,403.3065897641667,11443.861428571428,3472.7280000000005,0,0,0.0,received money from 2 different senders
ACC_e343595d,17,10,8,5,25922.070000000003,6836.54,0.2637343391172078,527.7421882041666,581.4322316444444,1524.8276470588237,683.654,0,0,0.0,received money from 8 different senders
ACC_e37d9d24,8,9,4,4,51234.08,19024.45,0.3713241264408378,640.5276938647222,493.5871775147223,6404.26,2113.827777777778,0,0,0.0,received money from 4 different senders
ACC_e39f6d8e,4,10,2,3,28330.6,10211.95,0.3604565381601519,450.52611255833335,232.12169115166668,7082.65,1021.195,0,0,0.2,flagged by the model based on a combination of subtler behavioral signals
ACC_e3b5ca99,11,10,4,2,103300.97,224517.04,2.173426251466952,591.428459975,686.9689217830555,9390.997272727273,22451.704,0,0,0.0,received money from 4 different senders; passed on 217% of everything it received
ACC_e3c02128,8,3,5,3,4337.2,55282.84,12.7462049248363,635.4318238394445,627.1603802061111,542.15,18427.61333333333,0,0,0.0,received money from 5 different senders; passed on 1275% of everything it received
ACC_e43b3b4b,20,3,7,3,610000.2999999998,57915.42,0.0949432647820009,380.3552921861111,614.1832624872222,30500.014999999992,19305.14,0,0,0.0,received money from 7 different senders
ACC_e445c7df,2,7,1,5,3004.2200000000003,114704.44,38.18110524528829,349.7787764813889,81.91633221333333,1502.11,16386.34857142857,0,0,0.0,passed on 3818% of everything it received
ACC_e48628dc,7,10,3,5,61319.19,9664.16,0.1576041692657714,569.0366743141667,554.5597233180556,8759.884285714284,966.416,0,0,0.0,received money from 3 different senders
ACC_e49d195e,6,6,2,3,4190.02,6162.349999999999,1.470720903480174,670.5551040072222,649.4958698636111,698.3366666666667,1027.0583333333332,0,0,0.0,received money from 2 different senders; passed on 147% of everything it received
ACC_e4c519bd,3,4,1,4,32187.18,68068.51000000001,2.1147708497606814,349.3696651447222,428.9563118813888,10729.06,17017.127500000002,0,0,0.3,passed on 211% of everything it received
ACC_e4c721f7,20,14,8,5,107022.33,103429.52,0.9664293423624768,662.0556496602778,612.1501277122222,5351.1165,7387.822857142856,0,0,0.0,received money from 8 different senders; passed on 97% of everything it received
ACC_e4e8bbf9,1,15,1,4,208.33,133822.97,642.3605337685402,525.6624825625,999999.0,208.33,8921.531333333334,0,0,0.0,passed on 64236% of everything it received
ACC_e558bbb2,3,12,2,5,8124.51,131659.89999999997,16.205272687214364,205.62804760777777,125.125320455,2708.17,10971.658333333333,0,0,0.0,passed on 1621% of everything it received
ACC_e5afebcf,5,11,1,3,53031.73999999999,18138.25,0.3420263034929648,659.6943054166667,490.64544612416665,10606.347999999998,1648.9318181818182,0,0,0.0,received money from 1 different senders
ACC_e638ef48,7,13,2,4,5140.02,20148.590000000004,3.919943891268906,668.86350488,654.2264634891667,734.2885714285715,1549.8915384615389,0,0,0.0,received money from 2 different senders; passed on 392% of everything it received
ACC_e67fcfd4,3,15,2,3,3732.55,67824.56,18.17110554446692,224.55589439416667,55.433019798888886,1244.1833333333332,4521.637333333333,0,0,0.0,passed on 1817% of everything it received
ACC_e69fb4cf,4,7,2,4,38855.62,80962.32,2.083670779156272,607.9308833747223,594.2367982386111,9713.905,11566.045714285716,0,0,0.0,passed on 208% of everything it received
ACC_e6b55b8d,7,8,3,3,105266.01,25593.81,0.2431346072678161,655.056219721111,567.5377396980556,15038.001428571428,3199.22625,0,0,0.0,received money from 3 different senders
ACC_e6b93613,7,13,2,4,192661.99,88744.11,0.4606207482856374,684.4968116463889,616.4691622836111,27523.14142857143,6826.47,0,0,0.0,received money from 2 different senders
ACC_e6bc4419,6,15,3,2,8364.16,28439.89,3.400208747800138,354.9343516336112,373.72974868055553,1394.0266666666666,1895.9926666666663,0,0,0.0,received money from 3 different senders; passed on 340% of everything it received
ACC_e6bec8cd,6,15,1,2,30526.980000000003,26528.22,0.8690089881147756,592.1028024366666,648.9483050694445,5087.830000000001,1768.5479999999995,0,0,0.0,received money from 1 different senders; passed on 87% of everything it received
ACC_e6d89c38,4,5,1,3,6308.77,119302.43,18.91056893816069,209.5406342211112,406.8663223672222,1577.1925,23860.486,0,0,0.1,passed on 1891% of everything it received
ACC_e713ae5a,14,3,4,2,69563.09,759.71,0.0109211652328842,620.5570986461112,634.3345762955555,4968.792142857143,253.23666666666668,0,0,0.0,received money from 4 different senders
ACC_e7ef8956,8,8,3,4,60051.68,47936.33,0.7982512729036058,404.41187838027776,425.2968804875,7506.46,5992.04125,0,0,0.0,received money from 3 different senders; passed on 80% of everything it received
ACC_e811d1bd,7,9,5,3,14496.88,48907.26,3.3736403971061355,652.0038935977778,540.5522968852778,2070.982857142857,5434.139999999999,0,0,0.1,received money from 5 different senders; passed on 337% of everything it received
ACC_e82916bc,17,7,5,3,33996.09,142743.76,4.198828747658923,398.5131789147222,648.0013741547223,1999.77,20391.96571428572,0,0,0.0,received money from 5 different senders; passed on 420% of everything it received
ACC_e8399c46,13,15,4,5,47522.3,208501.11,4.387437266293929,704.3451384225,701.6231010977777,3655.5615384615385,13900.074,0,0,0.0,received money from 4 different senders; passed on 439% of everything it received
ACC_e87dfc28,8,4,3,2,47507.83,3847.57,0.0809881234314427,668.1736540016666,627.4925071672222,5938.47875,961.8925,0,0,0.0,received money from 3 different senders
ACC_e89d836b,7,9,4,6,24555.16,87692.15,3.571231056934673,616.4921925397223,608.7434519291667,3507.88,9743.57222222222,0,0,0.0,received money from 4 different senders; passed on 357% of everything it received
ACC_e8eef951,9,9,4,2,61095.45,4942.41,0.0808965315747735,665.8101051430556,491.5770165019444,6788.383333333334,549.1566666666666,0,0,0.0,received money from 4 different senders
ACC_e937c6b5,12,11,4,6,77769.49000000002,25574.72,0.3288528701936967,585.8083392330556,561.1587003941667,6480.790833333335,2324.974545454545,0,0,0.0,received money from 4 different senders
ACC_e9640c2b,0,5,0,2,0.0,4816.5,0.0,999999.0,999999.0,0.0,963.3,0,0,0.1,flagged by the model based on a combination of subtler behavioral signals
ACC_e9d79b5c,12,4,5,2,14525.22,25901.88,1.7832349527236078,568.4377126825,651.7691949591666,1210.435,6475.47,0,0,0.2,received money from 5 different senders; passed on 178% of everything it received
ACC_ea39f63a,9,12,5,2,54593.600000000006,252794.83,4.6304847088303385,710.1168042991666,519.0067316925,6065.955555555556,21066.235833333336,0,0,0.0,received money from 5 different senders; passed on 463% of everything it received
ACC_eaae3427,0,7,0,2,0.0,131602.81,0.0,999999.0,999999.0,0.0,18800.40142857143,0,0,0.2,flagged by the model based on a combination of subtler behavioral signals
ACC_eaae4ea2,12,7,5,2,62665.33,6365.400000000001,0.1015776985455913,549.3359920133333,613.7808783222223,5222.110833333333,909.3428571428572,0,0,0.0,received money from 5 different senders
ACC_eb3acffc,8,7,5,3,4620.03,61614.37,13.336357123222143,659.695203398611,624.8601432408333,577.50375,8802.052857142857,0,0,0.0,received money from 5 different senders; passed on 1334% of everything it received
ACC_eb73e65a,5,13,2,2,7493.030000000001,156472.36,20.88238803261164,466.1695328486112,561.2773714497222,1498.6060000000002,12036.335384615384,0,0,0.0,received money from 2 different senders; passed on 2088% of everything it received
ACC_ebb02ade,9,12,3,2,20427.32,8710.89,0.4264333255659577,683.0356349238889,534.7798035141667,2269.702222222222,725.9074999999999,0,0,0.0,received money from 3 different senders
ACC_ebecb225,10,10,4,4,69192.46,15522.04,0.2243313794595538,472.3625390736111,628.8104036722223,6919.246000000001,1552.204,0,0,0.0,received money from 4 different senders
ACC_ebfe2b5d,20,11,5,3,47560.51,194864.04,4.09718146420213,618.4427577988889,633.8672257016666,2378.0255,17714.912727272727,0,0,0.0,received money from 5 different senders; passed on 410% of everything it received
ACC_ec2804c6,10,15,4,5,10847.77,19149.07,1.7652540568245825,641.6863989425001,691.8679643844445,1084.777,1276.6046666666666,0,0,0.0,received money from 4 different senders; passed on 177% of everything it received
ACC_ecb73aec,2,4,2,3,2488.17,3696.03,1.4854411073198373,337.26328083305555,50.49376711833334,1244.085,924.0075,0,0,0.0,passed on 149% of everything it received
ACC_ecc51d1e,10,10,3,4,55496.850000000006,56307.78,1.0146121806913364,675.6287319911111,705.6013742438889,5549.685,5630.778,0,0,0.0,received money from 3 different senders; passed on 101% of everything it received
ACC_ecd43c87,1,12,1,4,2716.68,95640.55000000002,35.20493764447783,368.9656018325,999999.0,2716.68,7970.0458333333345,0,0,0.1,passed on 3520% of everything it received
ACC_ece8fffc,8,9,4,4,34365.83,114198.77,3.32303250059725,663.7646378719445,604.7779910469444,4295.72875,12688.75222222222,0,0,0.0,received money from 4 different senders; passed on 332% of everything it received
ACC_ecfc918b,14,3,5,1,28109.43,31022.2,1.103622520983172,399.3846809211111,705.80873295,2007.8164285714283,10340.733333333334,0,0,0.0,received money from 5 different senders; passed on 110% of everything it received
ACC_ed9a01e1,1,15,1,4,186.46,142692.11,765.2692802745896,341.19033984805554,999999.0,186.46,9512.807333333332,0,0,0.0,passed on 76527% of everything it received
ACC_eda78c72,4,4,3,2,23442.32,7273.74,0.3102824293841223,403.1951219991667,324.18535253638885,5860.58,1818.435,0,0,0.0,flagged by the model based on a combination of subtler behavioral signals
ACC_ee013029,14,14,4,4,129968.94,342070.26,2.6319385231579178,712.9984646894444,689.9740364986111,9283.495714285717,24433.59,0,0,0.0,received money from 4 different senders; passed on 263% of everything it received
ACC_ee02b348,15,12,7,5,35120.920000000006,49170.32999999999,1.4000296689266676,660.5073819152778,681.7767684222222,2341.394666666667,4097.527499999999,0,0,0.0,received money from 7 different senders; passed on 140% of everything it received
ACC_ee6411f8,14,5,5,4,55754.240000000005,4983.64,0.0893858476054915,305.230791305,622.7018062516667,3982.4457142857145,996.728,0,0,0.0,received money from 5 different senders
ACC_ee66347b,11,6,3,5,12537.06,54744.55000000001,4.366617851394188,575.7011268122222,631.3262591552779,1139.7327272727273,9124.091666666667,0,0,0.0,received money from 3 different senders; passed on 437% of everything it received
ACC_eeb7464a,2,5,1,1,703.86,56285.52,79.96692524081493,266.5227695816667,334.15136287166666,351.93,11257.104,0,0,0.0,passed on 7997% of everything it received
ACC_eed729e4,1,14,1,5,240.92,105966.0,439.8389506890255,329.7693124791667,999999.0,240.92,7569.000000000001,0,0,0.0,passed on 43984% of everything it received
ACC_eee2c92b,5,3,2,3,9183.07,1801.18,0.196141377556743,550.3192673744444,487.88941639527775,1836.614,600.3933333333333,0,0,0.0,received money from 2 different senders
ACC_eef61482,8,11,4,2,72865.04000000001,116159.63,1.5941750666712045,588.5983470961112,537.3315685463889,9108.13,10559.966363636362,0,0,0.0,received money from 4 different senders; passed on 159% of everything it received
ACC_ef867d5e,7,14,2,6,5394.28,94730.35,17.561259333961157,644.7403164,681.102400141111,770.6114285714285,6766.453571428571,0,0,0.0,received money from 2 different senders; passed on 1756% of everything it received
ACC_eff49335,6,12,2,6,51130.01,63115.740000000005,1.2344167349077384,612.1268206280555,538.8935558291666,8521.668333333333,5259.645,0,0,0.0,received money from 2 different senders; passed on 123% of everything it received
ACC_f04949f4,11,12,4,6,22956.57,127278.58,5.544320427659708,701.2683900841668,626.4837543505556,2086.960909090909,10606.548333333334,0,0,0.0,received money from 4 different senders; passed on 554% of everything it received
ACC_f05908ad,1,11,1,4,922.1,6156.34,6.676434226222752,267.78445878444444,999999.0,922.1,559.6672727272727,0,0,0.0,passed on 668% of everything it received
ACC_f07961d8,14,4,5,2,93844.56,6786.040000000001,0.0723114904049846,550.7019812280555,676.4107961866667,6703.182857142857,1696.5100000000002,0,0,0.1,received money from 5 different senders
ACC_f0a5116c,2,14,1,4,5729.02,38972.39,6.802627674541196,536.1040365936111,72.25091745388889,2864.51,2783.742142857143,0,0,0.0,passed on 680% of everything it received
ACC_f0deaa11,11,13,3,5,21141.49,140481.44,6.644822100996666,600.5045038519444,698.3492983183334,1921.9536363636364,10806.264615384616,0,0,0.0,received money from 3 different senders; passed on 664% of everything it received
ACC_f17ca236,2,10,2,4,3844.92,69026.74,17.95271162989087,328.21996891,333.4856776755556,1922.46,6902.674000000001,0,0,0.0,passed on 1795% of everything it received
ACC_f197fe8b,13,10,2,5,12147.89,205893.80000000005,16.948935164872257,681.1000828363889,673.9046667208333,934.453076923077,20589.380000000005,0,0,0.0,received money from 2 different senders; passed on 1695% of everything it received
ACC_f19ba4ff,4,11,3,3,131709.32,8176.0,0.0620760930206002,614.7249592019444,379.1212845927778,32927.33,743.2727272727273,0,0,0.0,flagged by the model based on a combination of subtler behavioral signals
ACC_f1d43891,9,14,3,6,8382.150000000001,139142.34999999998,16.59984013648049,681.5770041919444,693.9317883277778,931.35,9938.739285714284,0,0,0.0,received money from 3 different senders; passed on 1660% of everything it received
ACC_f1d837f8,13,11,3,4,84635.76000000001,84404.31999999999,0.9972654584775984,532.7361771738889,385.01828849,6510.443076923078,7673.119999999999,0,0,0.0,received money from 3 different senders; passed on 100% of everything it received
ACC_f2048031,7,11,3,5,4889.7,143774.50999999998,29.403544184714807,672.2259850405555,558.4705717391666,698.5285714285714,13070.409999999998,0,0,0.0,received money from 3 different senders; passed on 2940% of everything it received
ACC_f20b4120,18,11,7,2,72371.3,56027.95,0.7741736019665253,631.6846987675,643.1772647266666,4020.6277777777777,5093.45,0,0,0.0,received money from 7 different senders; passed on 77% of everything it received
ACC_f2133e5f,6,4,3,3,42295.91,49869.47,1.179061285121895,471.36206796333335,324.2449033258333,7049.318333333334,12467.3675,0,0,0.0,received money from 3 different senders; passed on 118% of everything it received
ACC_f36c5cdb,6,7,4,2,8299.34,4692.139999999999,0.5653630288673557,556.8393154275,538.0915059402778,1383.2233333333334,670.3057142857142,0,0,0.1,received money from 4 different senders
ACC_f39e27bf,13,11,5,3,73751.66,137770.24000000002,1.8680290043641048,580.7899437875,668.2794176233333,5673.204615384616,12524.567272727274,0,0,0.0,received money from 5 different senders; passed on 187% of everything it received
ACC_f3eaa0ec,2,5,1,4,42788.7,5509.870000000001,0.1287692778700919,349.4624033013889,342.9201676313889,21394.35,1101.9740000000002,0,0,0.0,flagged by the model based on a combination of subtler behavioral signals
ACC_f460070a,6,8,3,2,3105.53,87325.76,28.11943854994156,564.1149395077778,605.1689564844445,517.5883333333333,10915.72,0,0,0.0,received money from 3 different senders; passed on 2812% of everything it received
ACC_f47e70cc,10,4,4,4,46744.91,19326.79,0.4134522881742633,287.18596443083334,645.7314199438889,4674.491,4831.6975,0,0,0.0,received money from 4 different senders
ACC_f4a0b8da,9,6,4,4,12770.58,56939.130000000005,4.45861738464502,498.6034923725,566.2892626661111,1418.9533333333334,9489.855,0,0,0.0,received money from 4 different senders; passed on 446% of everything it received
ACC_f4ab37fe,19,13,8,4,85284.25000000001,108600.4,1.273393387407405,695.8201924555556,624.0678849541666,4488.644736842106,8353.876923076923,0,0,0.0,received money from 8 different senders; passed on 127% of everything it received
ACC_f4d6947b,15,8,5,5,9496.35,19382.53,2.041050508879727,613.1672184688889,655.0787656661112,633.09,2422.81625,0,0,0.0,received money from 5 different senders; passed on 204% of everything it received
ACC_f4e6b790,18,9,6,6,27254.32,57291.4,2.102103446352725,612.3236896594444,714.0370191813889,1514.128888888889,6365.711111111112,0,0,0.0,received money from 6 different senders; passed on 210% of everything it received
ACC_f5232659,8,15,2,4,4198.27,29669.960000000003,7.06718719853654,271.3170801263889,273.4102466472222,524.78375,1977.9973333333328,0,0,0.0,received money from 2 different senders; passed on 707% of everything it received
ACC_f5c839e5,5,12,4,3,3913.82,16436.84,4.199692372158147,602.3686540175,576.9154086480555,782.764,1369.736666666667,0,0,0.0,received money from 4 different senders; passed on 420% of everything it received
ACC_f5de3a80,7,11,3,2,84949.78,137122.48,1.6141593303714266,490.2365797533333,568.4997794588888,12135.682857142858,12465.68,0,0,0.0,received money from 3 different senders; passed on 161% of everything it received
ACC_f6108e11,6,10,3,2,42433.36,78774.88,1.856437482207396,538.1995412008333,601.2620719969444,7072.2266666666665,7877.488,0,0,0.0,received money from 3 different senders; passed on 186% of everything it received
ACC_f64c0b67,0,11,0,6,0.0,161939.75999999998,0.0,999999.0,999999.0,0.0,14721.796363636362,0,0,0.2,flagged by the model based on a combination of subtler behavioral signals
ACC_f64e36f2,5,4,3,4,5043.7,2636.73,0.5227769296349901,680.1245176797222,695.5815411383334,1008.74,659.1824999999999,0,0,0.0,received money from 3 different senders
ACC_f64ec32a,14,13,5,2,58509.07999999999,56753.82000000001,0.9700002119329174,635.4624578794445,566.9486617894444,4179.219999999999,4365.678461538462,0,0,0.0,received money from 5 different senders; passed on 97% of everything it received
ACC_f6641289,13,10,7,2,56785.29,9521.21,0.1676703597005492,624.5669767258333,690.0992063519444,4368.09923076923,952.121,0,0,0.0,received money from 7 different senders
ACC_f6707dab,18,5,4,3,79089.75,82959.20000000001,1.0489247974611124,552.3658618452778,646.1221665080556,4393.875,16591.840000000004,0,0,0.0,received money from 4 different senders; passed on 105% of everything it received
ACC_f6d5ad58,5,12,2,4,28080.36,98590.05,3.5109966538890527,647.4225151125,552.67750795,5616.072,8215.8375,0,0,0.0,received money from 2 different senders; passed on 351% of everything it received
ACC_f6dd4206,0,4,0,3,0.0,6194.57,0.0,999999.0,999999.0,0.0,1548.6425,0,0,0.2,flagged by the model based on a combination of subtler behavioral signals
ACC_f70b84ee,2,10,2,4,46897.47,39413.1,0.8404099410906387,401.4761182858333,312.48089695416667,23448.735,3941.31,0,0,0.0,passed on 84% of everything it received
ACC_f71b58a8,6,6,3,2,4369.030000000001,4125.32,0.9442187396287044,571.0949712177778,215.9125495305556,728.1716666666667,687.5533333333333,0,0,0.0,received money from 3 different senders; passed on 94% of everything it received
